superpop,pathway,n_genes,n_below,expected_below,fold,perm_p,q
SAS,GO:Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358),10,1,0.9503635127360217,1.052228948816731,0.62465,1.0
SAS,GO:Maintenance Of Synapse Structure (GO:0099558),10,1,0.9503635127360217,1.052228948816731,0.62595,1.0
SAS,GO:miRNA Catabolic Process (GO:0010587),10,1,0.9503635127360217,1.052228948816731,0.62625,1.0
SAS,GO:Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051770),10,1,0.9503635127360217,1.052228948816731,0.62675,1.0
SAS,"GO:Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000622)",10,1,0.9503635127360217,1.052228948816731,0.62675,1.0
SAS,GO:Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636),10,1,0.9503635127360217,1.052228948816731,0.6268,1.0
SAS,GO:Regulation Of mRNA Polyadenylation (GO:1900363),10,1,0.9503635127360217,1.052228948816731,0.6268,1.0
SAS,GO:Angiogenesis Involved In Wound Healing (GO:0060055),10,1,0.9503635127360217,1.052228948816731,0.62695,1.0
SAS,GO:Cellular Response To Cholesterol (GO:0071397),10,1,0.9503635127360217,1.052228948816731,0.627,1.0
SAS,GO:Megakaryocyte Development (GO:0035855),10,1,0.9503635127360217,1.052228948816731,0.6277,1.0
SAS,GO:Regulation Of Cytoplasmic Transport (GO:1903649),10,1,0.9503635127360217,1.052228948816731,0.62775,1.0
SAS,GO:Regulation Of Pseudopodium Assembly (GO:0031272),10,1,0.9503635127360217,1.052228948816731,0.6282,1.0
SAS,GO:Mast Cell Degranulation (GO:0043303),10,1,0.9503635127360217,1.052228948816731,0.62845,1.0
SAS,GO:Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase (GO:0033539),10,1,0.9503635127360217,1.052228948816731,0.62885,1.0
SAS,GO:Positive Regulation Of Pseudopodium Assembly (GO:0031274),10,1,0.9503635127360217,1.052228948816731,0.62885,1.0
SAS,GO:Actin Crosslink Formation (GO:0051764),10,1,0.9503635127360217,1.052228948816731,0.62895,1.0
SAS,GO:Serine Family Amino Acid Biosynthetic Process (GO:0009070),10,1,0.9503635127360217,1.052228948816731,0.6291,1.0
SAS,GO:Surfactant Homeostasis (GO:0043129),10,1,0.9503635127360217,1.052228948816731,0.6291,1.0
SAS,GO:calcineurin-NFAT Signaling Cascade (GO:0033173),10,1,0.9503635127360217,1.052228948816731,0.62915,1.0
SAS,GO:Type III Interferon-Mediated Signaling Pathway (GO:0038196),10,1,0.9503635127360217,1.052228948816731,0.62915,1.0
SAS,GO:Negative Regulation Of Nuclear Division (GO:0051784),10,1,0.9503635127360217,1.052228948816731,0.62925,1.0
SAS,GO:Response To Corticosteroid (GO:0031960),10,1,0.9503635127360217,1.052228948816731,0.6297,1.0
SAS,GO:Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163),10,1,0.9503635127360217,1.052228948816731,0.62975,1.0
SAS,GO:Very-Low-Density Lipoprotein Particle Assembly (GO:0034379),10,1,0.9503635127360217,1.052228948816731,0.63015,1.0
SAS,GO:Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987),10,1,0.9503635127360217,1.052228948816731,0.63025,1.0
SAS,GO:Lens Fiber Cell Differentiation (GO:0070306),10,1,0.9503635127360217,1.052228948816731,0.6303,1.0
SAS,GO:Regulation Of Coagulation (GO:0050818),10,1,0.9503635127360217,1.052228948816731,0.6303,1.0
SAS,KEGG:Synthesis and degradation of ketone bodies,10,1,0.9503635127360217,1.052228948816731,0.63035,1.0
SAS,GO:Mast Cell Activation Involved In Immune Response (GO:0002279),10,1,0.9503635127360217,1.052228948816731,0.6304,1.0
SAS,GO:Negative Regulation Of Cholesterol Transport (GO:0032375),10,1,0.9503635127360217,1.052228948816731,0.6304,1.0
SAS,GO:Synaptic Vesicle Transport (GO:0048489),10,1,0.9503635127360217,1.052228948816731,0.63045,1.0
SAS,GO:Histone H3-K14 Acetylation (GO:0044154),10,1,0.9503635127360217,1.052228948816731,0.63075,1.0
SAS,GO:Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099),10,1,0.9503635127360217,1.052228948816731,0.63075,1.0
SAS,GO:Cell Proliferation In Forebrain (GO:0021846),10,1,0.9503635127360217,1.052228948816731,0.6308,1.0
SAS,GO:TORC1 Signaling (GO:0038202),10,1,0.9503635127360217,1.052228948816731,0.63085,1.0
SAS,GO:Regulation Of Glycogen Metabolic Process (GO:0070873),10,1,0.9503635127360217,1.052228948816731,0.63095,1.0
SAS,GO:Positive Regulation Of Actin Filament Depolymerization (GO:0030836),10,1,0.9503635127360217,1.052228948816731,0.6315,1.0
SAS,GO:Protein auto-ADP-ribosylation (GO:0070213),10,1,0.9503635127360217,1.052228948816731,0.63155,1.0
SAS,GO:Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010665),10,1,0.9503635127360217,1.052228948816731,0.63155,1.0
SAS,GO:Progesterone Receptor Signaling Pathway (GO:0050847),10,1,0.9503635127360217,1.052228948816731,0.6316,1.0
SAS,GO:Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267),10,1,0.9503635127360217,1.052228948816731,0.63175,1.0
SAS,GO:T-Circle Formation (GO:0090656),10,1,0.9503635127360217,1.052228948816731,0.6319,1.0
SAS,GO:Cellular Response To Type III Interferon (GO:0071358),10,1,0.9503635127360217,1.052228948816731,0.6321,1.0
SAS,GO:Positive Regulation Of Interleukin-13 Production (GO:0032736),10,1,0.9503635127360217,1.052228948816731,0.6322,1.0
SAS,GO:Thyroid Hormone Generation (GO:0006590),10,1,0.9503635127360217,1.052228948816731,0.6322,1.0
SAS,GO:Fatty Acid Homeostasis (GO:0055089),10,1,0.9503635127360217,1.052228948816731,0.63235,1.0
SAS,GO:Nuclear Pore Complex Assembly (GO:0051292),10,1,0.9503635127360217,1.052228948816731,0.63235,1.0
SAS,GO:Regulation Of Epithelial Cell Apoptotic Process (GO:1904035),10,1,0.9503635127360217,1.052228948816731,0.63245,1.0
SAS,GO:Negative Regulation Of Amyloid Fibril Formation (GO:1905907),10,1,0.9503635127360217,1.052228948816731,0.63255,1.0
SAS,GO:Dosage Compensation By Inactivation Of X Chromosome (GO:0009048),10,1,0.9503635127360217,1.052228948816731,0.6326,1.0
SAS,GO:Vacuole Fusion (GO:0097576),10,1,0.9503635127360217,1.052228948816731,0.63295,1.0
SAS,GO:Metanephric Mesenchyme Development (GO:0072075),10,1,0.9503635127360217,1.052228948816731,0.63335,1.0
SAS,GO:Microvillus Organization (GO:0032528),10,1,0.9503635127360217,1.052228948816731,0.63335,1.0
SAS,GO:Response To Interleukin-6 (GO:0070741),10,1,0.9503635127360217,1.052228948816731,0.63345,1.0
SAS,GO:Positive Regulation Of Defense Response To Bacterium (GO:1900426),10,1,0.9503635127360217,1.052228948816731,0.6335,1.0
SAS,GO:Cellular Response To Interleukin-12 (GO:0071349),10,1,0.9503635127360217,1.052228948816731,0.63355,1.0
SAS,GO:Cellular Response To Nitrogen Levels (GO:0043562),10,1,0.9503635127360217,1.052228948816731,0.6336,1.0
SAS,GO:Regulation Of Mitotic Sister Chromatid Separation (GO:0010965),10,1,0.9503635127360217,1.052228948816731,0.634,1.0
SAS,GO:Formation Of Extrachromosomal Circular DNA (GO:0001325),10,1,0.9503635127360217,1.052228948816731,0.6343,1.0
SAS,GO:cGMP Metabolic Process (GO:0046068),10,1,0.9503635127360217,1.052228948816731,0.63465,1.0
SAS,GO:Telomere Maintenance Via Telomere Trimming (GO:0090737),10,1,0.9503635127360217,1.052228948816731,0.63465,1.0
SAS,GO:Regulation Of Lipid Transport (GO:0032368),10,1,0.9503635127360217,1.052228948816731,0.635,1.0
SAS,GO:Neutrophil Activation Involved In Immune Response (GO:0002283),10,1,0.9503635127360217,1.052228948816731,0.63505,1.0
SAS,GO:UV-damage Excision Repair (GO:0070914),10,1,0.9503635127360217,1.052228948816731,0.6354,1.0
SAS,GO:Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206),10,1,0.9503635127360217,1.052228948816731,0.6355,1.0
SAS,GO:Atrial Septum Morphogenesis (GO:0060413),10,1,0.9503635127360217,1.052228948816731,0.63565,1.0
SAS,GO:Positive Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901030),10,1,0.9503635127360217,1.052228948816731,0.63585,1.0
SAS,GO:Cell Part Morphogenesis (GO:0032990),10,1,0.9503635127360217,1.052228948816731,0.63605,1.0
SAS,GO:Positive Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903818),10,1,0.9503635127360217,1.052228948816731,0.63605,1.0
SAS,GO:Cellular Response To Nitrogen Starvation (GO:0006995),10,1,0.9503635127360217,1.052228948816731,0.6361,1.0
SAS,GO:Negative Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000650),10,1,0.9503635127360217,1.052228948816731,0.63625,1.0
SAS,GO:Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135),10,1,0.9503635127360217,1.052228948816731,0.63635,1.0
SAS,GO:Cardiac Muscle Cell Membrane Repolarization (GO:0099622),10,1,0.9503635127360217,1.052228948816731,0.6365,1.0
SAS,GO:Negative Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642),10,1,0.9503635127360217,1.052228948816731,0.63705,1.0
SAS,GO:Cellular Response To Superoxide (GO:0071451),10,1,0.9503635127360217,1.052228948816731,0.6374,1.0
SAS,GO:Histone H2A Ubiquitination (GO:0033522),10,1,0.9503635127360217,1.052228948816731,0.6397,1.0
SAS,GO:Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285),10,1,0.9503635127360217,1.052228948816731,0.6401,1.0
SAS,KEGG:AGE-RAGE signaling pathway in diabetic complications,95,2,9.028453370992207,0.22152188396141703,1.0,1.0
SAS,KEGG:AMPK signaling pathway,117,6,11.119253099011454,0.5396045891367851,1.0,1.0
SAS,KEGG:Acute myeloid leukemia,64,6,6.082326481510539,0.9864646395156852,1.0,1.0
SAS,KEGG:Adherens junction,70,6,6.652544589152152,0.9019105275571979,1.0,1.0
SAS,KEGG:Adipocytokine signaling pathway,66,4,6.272399184057743,0.6377145144343824,1.0,1.0
SAS,KEGG:Adrenergic signaling in cardiomyocytes,144,10,13.685234583398714,0.7307145477893964,1.0,1.0
SAS,KEGG:African trypanosomiasis,36,2,3.4213086458496784,0.5845716382315171,1.0,1.0
SAS,"KEGG:Alanine, aspartate and glutamate metabolism",36,3,3.4213086458496784,0.8768574573472757,1.0,1.0
SAS,KEGG:Aldosterone synthesis and secretion,95,5,9.028453370992207,0.5538047099035426,1.0,1.0
SAS,KEGG:Allograft rejection,34,1,3.2312359433024738,0.30947910259315614,1.0,1.0
SAS,KEGG:Alzheimer disease,345,28,32.78754118939275,0.8539829149816947,1.0,1.0
SAS,KEGG:Aminoacyl-tRNA biosynthesis,44,1,4.181599456038495,0.2391429429128934,1.0,1.0
SAS,KEGG:Amoebiasis,99,3,9.408598776086615,0.3188572572171912,1.0,1.0
SAS,KEGG:Antigen processing and presentation,70,1,6.652544589152152,0.15031842125953299,1.0,1.0
SAS,KEGG:Apelin signaling pathway,136,11,12.924943773209895,0.8510675321311795,1.0,1.0
SAS,KEGG:Apoptosis,138,13,13.1150164757571,0.9912301691751813,1.0,1.0
SAS,KEGG:Arachidonic acid metabolism,61,3,5.797217427689732,0.517489646959048,1.0,1.0
SAS,KEGG:Arginine and proline metabolism,46,3,4.3716721585857,0.6862362709674331,1.0,1.0
SAS,KEGG:Arrhythmogenic right ventricular cardiomyopathy,74,2,7.032689994246561,0.28438620238290024,1.0,1.0
SAS,KEGG:Ascorbate and aldarate metabolism,29,2,2.7560541869344632,0.7256751371149868,1.0,1.0
SAS,KEGG:Asthma,27,1,2.5659814843872586,0.38971442548767815,1.0,1.0
SAS,KEGG:Autoimmune thyroid disease,49,1,4.656781212406506,0.21474060179933285,1.0,1.0
SAS,KEGG:B cell receptor signaling pathway,77,3,7.317799048067368,0.4099593307078172,1.0,1.0
SAS,KEGG:Bacterial invasion of epithelial cells,76,5,7.222762696793765,0.6922558873794282,1.0,1.0
SAS,KEGG:Basal cell carcinoma,63,1,5.987290130236937,0.16702046806614776,1.0,1.0
SAS,KEGG:Bile secretion,88,7,8.36319891207699,0.837000300195127,1.0,1.0
SAS,KEGG:Bladder cancer,40,3,3.801454050944087,0.7891717116125482,1.0,1.0
SAS,KEGG:Breast cancer,145,7,13.780270934672314,0.5079725959804908,1.0,1.0
SAS,KEGG:Butanoate metabolism,28,2,2.6610178356608607,0.7515921062976649,1.0,1.0
SAS,KEGG:C-type lectin receptor signaling pathway,103,8,9.788744181181023,0.8172652029644513,1.0,1.0
SAS,KEGG:Caffeine metabolism,6,0,0.5702181076416131,0.0,1.0,1.0
SAS,KEGG:Calcium signaling pathway,228,19,21.668288090381296,0.8768574573472757,1.0,1.0
SAS,KEGG:Cell adhesion molecules,137,3,13.019980124483498,0.23041509828103596,1.0,1.0
SAS,KEGG:Cellular senescence,153,12,14.540561744861133,0.825277606915083,1.0,1.0
SAS,KEGG:Central carbon metabolism in cancer,67,1,6.367435535331346,0.15704909683831803,1.0,1.0
SAS,KEGG:Chagas disease,99,4,9.408598776086615,0.42514300962292156,1.0,1.0
SAS,KEGG:Chemical carcinogenesis,217,18,20.62288822637167,0.8728166395714819,1.0,1.0
SAS,KEGG:Chemokine signaling pathway,187,16,17.771797688163605,0.9003028439073634,1.0,1.0
SAS,KEGG:Choline metabolism in cancer,95,6,9.028453370992207,0.6645656518842511,1.0,1.0
SAS,KEGG:Cholinergic synapse,112,5,10.644071342643443,0.4697450664360406,1.0,1.0
SAS,KEGG:Chronic myeloid leukemia,74,7,7.032689994246561,0.9953517083401509,1.0,1.0
SAS,KEGG:Circadian entrainment,96,4,9.12348972226581,0.43842872867363786,1.0,1.0
SAS,KEGG:Citrate cycle (TCA cycle),28,2,2.6610178356608607,0.7515921062976649,1.0,1.0
SAS,KEGG:Colorectal cancer,85,2,8.078089858256185,0.24758328207452493,1.0,1.0
SAS,KEGG:Complement and coagulation cascades,82,3,7.792980804435378,0.38496181054270645,1.0,1.0
SAS,KEGG:Coronavirus disease,216,8,20.52785187509807,0.38971442548767815,1.0,1.0
SAS,KEGG:Cortisol synthesis and secretion,63,2,5.987290130236937,0.3340409361322955,1.0,1.0
SAS,KEGG:Cushing syndrome,154,11,14.635598096134736,0.7515921062976649,1.0,1.0
SAS,KEGG:Cysteine and methionine metabolism,48,4,4.561744861132905,0.8768574573472757,1.0,1.0
SAS,KEGG:Cytokine-cytokine receptor interaction,281,17,26.70521470788221,0.6365797910990899,1.0,1.0
SAS,KEGG:Cytosolic DNA-sensing pathway,60,3,5.702181076416131,0.5261144744083655,1.0,1.0
SAS,KEGG:Dilated cardiomyopathy,92,4,8.7433443171714,0.4574908473116221,1.0,1.0
SAS,KEGG:Dopaminergic synapse,127,11,12.069616611747476,0.9113794044869323,1.0,1.0
SAS,KEGG:Drug metabolism,104,9,9.883780532454626,0.9105827441683249,1.0,1.0
SAS,KEGG:ECM-receptor interaction,86,3,8.173126209529787,0.36705661005234796,1.0,1.0
SAS,KEGG:Endocrine and other factor-regulated calcium reabsorption,51,3,4.84685391495371,0.6189582051863124,1.0,1.0
SAS,KEGG:Endocytosis,248,21,23.56901511585334,0.8910003195625543,1.0,1.0
SAS,KEGG:Endometrial cancer,56,2,5.322035671321721,0.37579605314883247,1.0,1.0
SAS,KEGG:Epstein-Barr virus infection,195,9,18.532088498352422,0.4856441302231066,1.0,1.0
SAS,KEGG:ErbB signaling pathway,82,3,7.792980804435378,0.38496181054270645,1.0,1.0
SAS,KEGG:Estrogen signaling pathway,137,9,13.019980124483498,0.6912452948431079,1.0,1.0
SAS,KEGG:Fanconi anemia pathway,52,4,4.941890266227313,0.8094068837051777,1.0,1.0
SAS,KEGG:Fatty acid biosynthesis,17,1,1.6156179716512369,0.6189582051863123,1.0,1.0
SAS,KEGG:Fatty acid degradation,42,3,3.9915267534912915,0.7515921062976649,1.0,1.0
SAS,KEGG:Fc epsilon RI signaling pathway,66,1,6.272399184057743,0.1594286286085956,1.0,1.0
SAS,KEGG:Fc gamma R-mediated phagocytosis,95,5,9.028453370992207,0.5538047099035426,1.0,1.0
SAS,KEGG:Ferroptosis,38,2,3.6113813483968826,0.5538047099035426,1.0,1.0
SAS,KEGG:Fluid shear stress and atherosclerosis,135,4,12.829907421936294,0.3117715403901425,1.0,1.0
SAS,KEGG:Focal adhesion,193,13,18.34201579580522,0.7087552504983161,1.0,1.0
SAS,KEGG:Folate biosynthesis,26,2,2.4709451331136565,0.8094068837051777,1.0,1.0
SAS,KEGG:FoxO signaling pathway,126,10,11.974580260473873,0.8351023403307388,1.0,1.0
SAS,KEGG:GABAergic synapse,84,6,7.983053506982583,0.7515921062976649,1.0,1.0
SAS,KEGG:Galactose metabolism,30,0,2.8510905382080654,0.0,1.0,1.0
SAS,KEGG:Gap junction,87,6,8.26816256080339,0.7256751371149868,1.0,1.0
SAS,KEGG:Gastric cancer,146,8,13.875307285945917,0.5765638075708115,1.0,1.0
SAS,KEGG:Glioma,74,4,7.032689994246561,0.5687724047658005,1.0,1.0
SAS,KEGG:Glucagon signaling pathway,100,9,9.503635127360218,0.9470060539350578,1.0,1.0
SAS,KEGG:Glutathione metabolism,54,3,5.131962968774517,0.5845716382315171,1.0,1.0
SAS,KEGG:Glycolysis / Gluconeogenesis,64,1,6.082326481510539,0.1644107732526142,1.0,1.0
SAS,KEGG:Glycosaminoglycan biosynthesis,51,2,4.84685391495371,0.41263880345754156,1.0,1.0
SAS,KEGG:Glycosphingolipid biosynthesis,44,1,4.181599456038495,0.2391429429128934,1.0,1.0
SAS,KEGG:Glyoxylate and dicarboxylate metabolism,30,2,2.8510905382080654,0.7014859658778205,1.0,1.0
SAS,KEGG:GnRH secretion,62,0,5.892253778963335,0.0,1.0,1.0
SAS,KEGG:GnRH signaling pathway,91,4,8.648307965897798,0.46251821926010145,1.0,1.0
SAS,KEGG:Graft-versus-host disease,38,1,3.6113813483968826,0.2769023549517713,1.0,1.0
SAS,"KEGG:Growth hormone synthesis, secretion and action",117,6,11.119253099011454,0.5396045891367851,1.0,1.0
SAS,KEGG:HIF-1 signaling pathway,105,2,9.978816883728229,0.2004245616793773,1.0,1.0
SAS,KEGG:Hematopoietic cell lineage,93,4,8.838380668445001,0.4525715908889166,1.0,1.0
SAS,KEGG:Hepatitis B,155,13,14.730634447408336,0.8825146022333873,1.0,1.0
SAS,KEGG:Hepatitis C,152,7,14.44552539358753,0.48457912116559976,1.0,1.0
SAS,KEGG:Hepatocellular carcinoma,164,11,15.585961608870756,0.7057633193282952,1.0,1.0
SAS,KEGG:Herpes simplex virus 1 infection,477,44,45.332339557508234,0.9706095125353493,1.0,1.0
SAS,KEGG:Hippo signaling pathway,161,12,15.30085255504995,0.7842700239627808,1.0,1.0
SAS,KEGG:Histidine metabolism,20,1,1.9007270254720434,0.5261144744083655,1.0,1.0
SAS,KEGG:Homologous recombination,39,1,3.7064176996704847,0.26980229456839255,1.0,1.0
SAS,KEGG:Human T-cell leukemia virus 1 infection,211,18,20.05267011873006,0.8976360700806235,1.0,1.0
SAS,KEGG:Human cytomegalovirus infection,221,12,21.00303363146608,0.5713460355565959,1.0,1.0
SAS,KEGG:Human immunodeficiency virus 1 infection,205,11,19.482452011088444,0.5646106554626361,1.0,1.0
SAS,KEGG:Human papillomavirus infection,323,15,30.696741461373502,0.4886512146207729,1.0,1.0
SAS,KEGG:Hypertrophic cardiomyopathy,87,4,8.26816256080339,0.48378342474332453,1.0,1.0
SAS,KEGG:IL-17 signaling pathway,92,8,8.7433443171714,0.9149816946232442,1.0,1.0
SAS,KEGG:Inflammatory bowel disease,61,1,5.797217427689732,0.17249654898634934,1.0,1.0
SAS,KEGG:Inflammatory mediator regulation of TRP channels,97,4,9.218526073539412,0.4339088448728787,1.0,1.0
SAS,KEGG:Influenza A,160,9,15.205816203776347,0.5918787837094112,1.0,1.0
SAS,KEGG:Inositol phosphate metabolism,69,4,6.55750823787855,0.6099877964154962,1.0,1.0
SAS,KEGG:Insulin resistance,105,9,9.978816883728229,0.9019105275571979,1.0,1.0
SAS,KEGG:Insulin secretion,83,5,7.88801715570898,0.6338728607329704,1.0,1.0
SAS,KEGG:Intestinal immune network for IgA production,44,1,4.181599456038495,0.2391429429128934,1.0,1.0
SAS,KEGG:JAK-STAT signaling pathway,154,11,14.635598096134736,0.7515921062976649,1.0,1.0
SAS,KEGG:Kaposi sarcoma-associated herpesvirus infection,192,9,18.24697944453162,0.4932323197578426,1.0,1.0
SAS,KEGG:Leishmaniasis,71,5,6.747580940425754,0.7410063019836133,1.0,1.0
SAS,KEGG:Leukocyte transendothelial migration,107,9,10.168889586275432,0.8850523868551943,1.0,1.0
SAS,KEGG:Lipid and atherosclerosis,209,13,19.862597416182854,0.6544964753405503,1.0,1.0
SAS,KEGG:Long-term depression,58,5,5.5121083738689265,0.9070939213937335,1.0,1.0
SAS,KEGG:Long-term potentiation,64,5,6.082326481510539,0.822053866263071,1.0,1.0
SAS,KEGG:Longevity regulating pathway,101,7,9.59867147863382,0.7292675882888233,1.0,1.0
SAS,KEGG:Lysine degradation,61,5,5.797217427689732,0.8624827449317467,1.0,1.0
SAS,KEGG:MAPK signaling pathway,283,23,26.895287410429415,0.8551684036319721,1.0,1.0
SAS,KEGG:Malaria,49,3,4.656781212406506,0.6442218053979986,1.0,1.0
SAS,KEGG:Measles,131,10,12.449762016841884,0.8032282052036114,1.0,1.0
SAS,KEGG:Melanogenesis,101,4,9.59867147863382,0.4167243361650419,1.0,1.0
SAS,KEGG:Melanoma,70,4,6.652544589152152,0.6012736850381319,1.0,1.0
SAS,KEGG:Metabolism of xenobiotics by cytochrome P450,75,6,7.127726345520163,0.8417831590533847,1.0,1.0
SAS,KEGG:MicroRNAs in cancer,161,14,15.30085255504995,0.9149816946232443,1.0,1.0
SAS,KEGG:Mineral absorption,55,4,5.22699932004812,0.7652574173212588,1.0,1.0
SAS,KEGG:Mitophagy,66,5,6.272399184057743,0.797143143042978,1.0,1.0
SAS,KEGG:Morphine addiction,88,4,8.36319891207699,0.4782858858257868,1.0,1.0
SAS,KEGG:Mucin type O-glycan biosynthesis,35,2,3.326272294576076,0.6012736850381319,1.0,1.0
SAS,KEGG:N-Glycan biosynthesis,49,2,4.656781212406506,0.4294812035986657,1.0,1.0
